# screening: M_eff, kappa = 0.500
# MC samples, -10000000
#
# Columns: T/lambda, eta/T^3, {lower, upper, omni}
1.0000    5.442397e+00    5.442397e+00    5.442397e+00    5.442397e+00
1.2759    6.419955e+00    6.419955e+00    6.419955e+00    6.419955e+00
1.5517    7.438980e+00    7.438980e+00    7.438980e+00    7.438980e+00
1.8276    8.436705e+00    8.436705e+00    8.436705e+00    8.436705e+00
2.1034    9.393512e+00    9.393512e+00    9.393512e+00    9.393512e+00
2.3793    1.029842e+01    1.029842e+01    1.029842e+01    1.029842e+01
2.6552    1.115221e+01    1.115221e+01    1.115221e+01    1.115221e+01
2.9310    1.195841e+01    1.195841e+01    1.195841e+01    1.195841e+01
3.2069    1.271807e+01    1.271807e+01    1.271807e+01    1.271807e+01
3.4828    1.343746e+01    1.343746e+01    1.343746e+01    1.343746e+01
3.7586    1.411847e+01    1.411847e+01    1.411847e+01    1.411847e+01
4.0345    1.476494e+01    1.476494e+01    1.476494e+01    1.476494e+01
4.3103    1.538006e+01    1.538006e+01    1.538006e+01    1.538006e+01
4.5862    1.596667e+01    1.596667e+01    1.596667e+01    1.596667e+01
4.8621    1.652979e+01    1.652979e+01    1.652979e+01    1.652979e+01
5.1379    1.706285e+01    1.706285e+01    1.706285e+01    1.706285e+01
5.4138    1.757860e+01    1.757860e+01    1.757860e+01    1.757860e+01
5.6897    1.807299e+01    1.807299e+01    1.807299e+01    1.807299e+01
5.9655    1.854851e+01    1.854851e+01    1.854851e+01    1.854851e+01
6.2414    1.900643e+01    1.900643e+01    1.900643e+01    1.900643e+01
6.5172    1.944802e+01    1.944802e+01    1.944802e+01    1.944802e+01
6.7931    1.987548e+01    1.987548e+01    1.987548e+01    1.987548e+01
7.0690    2.028963e+01    2.028963e+01    2.028963e+01    2.028963e+01
7.3448    2.068857e+01    2.068857e+01    2.068857e+01    2.068857e+01
7.6207    2.107719e+01    2.107719e+01    2.107719e+01    2.107719e+01
7.8966    2.145312e+01    2.145312e+01    2.145312e+01    2.145312e+01
8.1724    2.181776e+01    2.181776e+01    2.181776e+01    2.181776e+01
8.4483    2.217456e+01    2.217456e+01    2.217456e+01    2.217456e+01
8.7241    2.252000e+01    2.252000e+01    2.252000e+01    2.252000e+01
9.0000    2.285620e+01    2.285620e+01    2.285620e+01    2.285620e+01
