# screening: M_eff, kappa = 0.500
# MC samples, -10000000
#
# Columns: T/lambda, eta/T^3, {lower, upper, omni}
1.0000    7.557758e+00    7.557758e+00    7.557758e+00    7.557758e+00
1.2759    9.198155e+00    9.198155e+00    9.198155e+00    9.198155e+00
1.5517    1.078328e+01    1.078328e+01    1.078328e+01    1.078328e+01
1.8276    1.227267e+01    1.227267e+01    1.227267e+01    1.227267e+01
2.1034    1.365438e+01    1.365438e+01    1.365438e+01    1.365438e+01
2.3793    1.493416e+01    1.493416e+01    1.493416e+01    1.493416e+01
2.6552    1.612161e+01    1.612161e+01    1.612161e+01    1.612161e+01
2.9310    1.722584e+01    1.722584e+01    1.722584e+01    1.722584e+01
3.2069    1.825764e+01    1.825764e+01    1.825764e+01    1.825764e+01
3.4828    1.922449e+01    1.922449e+01    1.922449e+01    1.922449e+01
3.7586    2.013418e+01    2.013418e+01    2.013418e+01    2.013418e+01
4.0345    2.099206e+01    2.099206e+01    2.099206e+01    2.099206e+01
4.3103    2.180424e+01    2.180424e+01    2.180424e+01    2.180424e+01
4.5862    2.257497e+01    2.257497e+01    2.257497e+01    2.257497e+01
4.8621    2.330852e+01    2.330852e+01    2.330852e+01    2.330852e+01
5.1379    2.400871e+01    2.400871e+01    2.400871e+01    2.400871e+01
5.4138    2.467702e+01    2.467702e+01    2.467702e+01    2.467702e+01
5.6897    2.531810e+01    2.531810e+01    2.531810e+01    2.531810e+01
5.9655    2.593309e+01    2.593309e+01    2.593309e+01    2.593309e+01
6.2414    2.652432e+01    2.652432e+01    2.652432e+01    2.652432e+01
6.5172    2.709417e+01    2.709417e+01    2.709417e+01    2.709417e+01
6.7931    2.764330e+01    2.764330e+01    2.764330e+01    2.764330e+01
7.0690    2.817179e+01    2.817179e+01    2.817179e+01    2.817179e+01
7.3448    2.868441e+01    2.868441e+01    2.868441e+01    2.868441e+01
7.6207    2.918051e+01    2.918051e+01    2.918051e+01    2.918051e+01
7.8966    2.965989e+01    2.965989e+01    2.965989e+01    2.965989e+01
8.1724    3.012653e+01    3.012653e+01    3.012653e+01    3.012653e+01
8.4483    3.057939e+01    3.057939e+01    3.057939e+01    3.057939e+01
8.7241    3.101974e+01    3.101974e+01    3.101974e+01    3.101974e+01
9.0000    3.144579e+01    3.144579e+01    3.144579e+01    3.144579e+01
