1.	0.1302525064784458	0.16424100295728994
1.1	0.14572041788466944	0.18234479785302316
1.2	0.1609048217134833	0.20003852371432201
1.3	0.1758093991916706	0.2173289016836396
1.4	0.1904378315460143	0.23422265290342892
1.5	0.2047938000032975	0.250726498516143
1.6	0.21888098579030335	0.26684715966423495
1.7000000000000002	0.23270307013381486	0.2825913574901578
1.8	0.24626373426061504	0.29796581313636444
1.9	0.259566659397487	0.31297724774530805
2.	0.27261552677121387	0.3276323824594417
2.1	0.28541401760857865	0.3419379384212184
2.2	0.29796581313636444	0.3559006367730911
2.3	0.31027459458135426	0.3695271986575128
2.4000000000000004	0.3223440431703314	0.38282434521693687
2.5	0.33417784013007845	0.39579879759381587
2.6	0.345779666687379	0.40845727693060324
2.7	0.3571532040690158	0.42080650436975187
2.8	0.368302133501772	0.43285320105371466
2.9000000000000004	0.37923013621243074	0.4446040881249449
3.	0.38994089342777494	0.4560658867258953
3.1	0.4004380863745878	0.46724531799901936
3.2	0.41072539627965243	0.4781491030867697
3.3000000000000003	0.42080650436975175	0.48878396313159955
3.4000000000000004	0.430685091871669	0.499156619275962
3.5	0.440364840012187	0.5092737926623099
3.6	0.4498494300180891	0.5191422044330964
3.7	0.4591425431161581	0.5287685757307745
3.8000000000000003	0.46824786053317724	0.5381596276977975
3.9000000000000004	0.4771690634959296	0.547322081476618
4.	0.4859098332311982	0.5562626582096891
4.1	0.49447385096576607	0.5649880790394641
4.2	0.5028647979264165	0.5735050651083962
4.300000000000001	0.5110863553399322	0.5818203375589379
4.4	0.5191422044330964	0.5899406175335427
4.5	0.5270360264326922	0.5978726261746632
4.6	0.5347715025655027	0.6056230846247527
4.7	0.5423523140583109	0.6131987140262642
4.800000000000001	0.5497821421379001	0.6206062355216511
4.9	0.5570646680310528	0.6278523702533658
5.	0.5642035729645526	0.6349438393638615
5.1000000000000005	0.5712025381651824	0.6418873639955915
5.2	0.5780652448597253	0.6486896652910088
5.3	0.5847953742749643	0.6553574643925661
5.4	0.5913966076376826	0.6618974824427171
5.5	0.5978726261746632	0.6683164405839143
5.6000000000000005	0.6042271111126891	0.6746210599586104
5.7	0.6104637436785433	0.6808180617092593
5.800000000000001	0.6165862050990092	0.6869141669783138
5.9	0.6225981766008695	0.6929160969082265
6.	0.6285033394109072	0.6988305726414505
6.1000000000000005	0.6343053747559058	0.7046643153204395
6.2	0.6400079638626482	0.710424046087646
6.300000000000001	0.6456147879579175	0.7161164860855228
6.4	0.6511295282684968	0.7217483564565237
6.5	0.6565558660211689	0.727326378343101
6.6000000000000005	0.661897482442717	0.7328572728877081
6.7	0.6671580587599242	0.738347761232798
6.800000000000001	0.6723412761995737	0.7438045645208239
6.9	0.6774508159884484	0.7492344038942383
7.	0.6824903593533314	0.7546440004954948
7.1000000000000005	0.6874635875210059	0.7600400754670462
7.2	0.6923741817182545	0.7654293499513457
7.300000000000001	0.697225823171861	0.770818545090846
7.4	0.7020221931086079	0.7762143820280005
7.5	0.7067669727552786	0.7816235819052622
7.6000000000000005	0.7114638433386556	0.787052865865084
7.7	0.7161164860855227	0.7925089550499186
7.800000000000001	0.7207285822226628	0.7979985706022199
7.9	0.7253038129768588	0.8035284336644399
8.	0.7298458595748937	0.8091052653790325
8.100000000000001	0.734358403243551	0.8147357868884505
8.2	0.7388451252096129	0.8204267193351464
8.3	0.7433097066998632	0.8261847838615743
8.4	0.7477558289410849	0.8320167016101863
8.5	0.7521871731600608	0.8379291937234359
8.600000000000001	0.7566074205835744	0.843928981343776
8.7	0.7610202524384081	0.8500227856136593
8.8	0.7654293499513457	0.8562173276755396
8.9	0.7698383943491698	0.8625193286718693
9.	0.7742510668586635	0.8689355097451019
9.1	0.7786710487066101	0.87547259203769
9.200000000000001	0.7831020211197923	0.8821372966920868
9.3	0.7875476653249938	0.8889363448507459
9.4	0.7920116625489969	0.8958764576561191
9.5	0.7964976940185853	0.9029643562506606
9.6	0.8010094409605417	0.9102067617768228
9.700000000000001	0.8055505846016495	0.9176103953770587
9.8	0.8101248061686912	0.9251819781938222
9.9	0.8147357868884502	0.9329282313695653
10.	0.8193872079877098	0.9408558760467411
