1.	0.14833109547834442	0.06869319643847785	0.4131934719127381	1.5175325084584435	0.21177747568290253	0.09618486112393541
1.1	0.07116219122265065	0.03326522057675614	0.17839652233131426	0.5633183482171771	0.09521923208715861	0.05137846744856881
1.2	0.07772897816353071	0.03665497355728201	0.1822399582499913	0.5135952052611376	0.10006999447108923	0.05934544841772718
1.3	0.08714382929079498	0.041442692547302255	0.1948590772725335	0.5023026431115345	0.10934951982954189	0.06886025787424684
1.4	0.09649023654298405	0.046264700981923285	0.20812228968578728	0.49920026706779674	0.11887724204120832	0.07804541804102699
1.5	0.10579315320054354	0.05113199939091511	0.22169830472376575	0.5010331637256914	0.12855209484868166	0.08702925059645927
1.6	0.1150480279522904	0.05604130280358316	0.23537254548605926	0.5059593148626581	0.1382974266930037	0.09586633620963116
1.7000000000000002	0.1244157518031663	0.06107032865455461	0.24935093597760793	0.5135881126457121	0.1482635632727107	0.10472603851474592
1.8	0.1339138256640081	0.06622819545958494	0.2635803814776296	0.5232278304239885	0.1584412662216331	0.11364770352389286
1.9	0.14352559508608134	0.07150718933076727	0.27796990704411406	0.5343096925484138	0.16879082258001846	0.12263353028574989
2.	0.1532176042937717	0.07689086792992485	0.29241710963941553	0.5463768608420325	0.17925951315446692	0.13166582366646393
2.1	0.16292785300081353	0.08234784181595647	0.3067808980660452	0.5589925005579005	0.18976593299430966	0.14069850342767812
2.2	0.17254091271010324	0.08781862180251188	0.3208339099628923	0.5716341979592605	0.2001702324485039	0.1496362669861555
2.3	0.1821179995310782	0.09333261558994618	0.3346877460350487	0.5844314843590127	0.21054008411137215	0.15853490265350365
2.4000000000000004	0.1916323315068014	0.09887469565039826	0.3482911206028161	0.5972349715276234	0.22084155999248212	0.16737347530081972
2.5	0.20108421304606758	0.10444343945461447	0.36164537111591855	0.6100026748172808	0.231072842127514	0.17615397904951033
2.6	0.21052879833371563	0.11006611559678847	0.37485066789378835	0.6228654511465208	0.24129538806834055	0.18492625056914838
2.7	0.2199666456913745	0.11574202059293759	0.387908025410007	0.6357892487019043	0.25150793259770504	0.19369227622163554
2.8	0.22945325406100053	0.1214995504551664	0.4009153450931333	0.6489031837212246	0.26177218579272743	0.20250228542400903
2.9000000000000004	0.23891426900553275	0.1272986459281175	0.4137429316513332	0.661969979804875	0.2720017277984153	0.2112918852884672
3.	0.24832829546739282	0.13312665495911466	0.42635721475118155	0.6749182633174798	0.28217120174767	0.2200429102837405
3.1	0.25772931569533314	0.13900051873984245	0.43882050371069603	0.6878318564031355	0.2923183574128214	0.22878611699590454
3.2	0.2671459248554426	0.14493469895818148	0.45118437139195616	0.7007763689329206	0.30247465793056155	0.2375476105940637
3.3000000000000003	0.2765166412708377	0.15089486568639635	0.4633482195554789	0.7135824095002942	0.3125696155628433	0.24627336431114202
3.4000000000000004	0.28579018368216685	0.15685151103326841	0.4752318693939369	0.7261186663078253	0.3225447728610594	0.25491804985583394
3.5	0.2950897359754711	0.1628707913860647	0.48704574394729927	0.7386992892054286	0.33253866397170395	0.26359188726602734
3.6	0.3043050512079697	0.16889083673327623	0.49861185222686233	0.7510451269951319	0.3424263538141975	0.27219689269243097
3.7	0.31346698005464857	0.17492716864678526	0.5099871149983942	0.7632368548062768	0.3522422036869103	0.2807608960070032
3.8000000000000003	0.32255948570571463	0.18096938698670237	0.5211512901257741	0.7752387468484481	0.3619677775127914	0.2892698125711534
3.9000000000000004	0.3316486880400711	0.18705324563402792	0.5322167173511931	0.7872124389956467	0.3716768201962329	0.29778324323781846
4.	0.34063213360140104	0.19311971298349417	0.5430242033966556	0.7989169559357455	0.3812540262614202	0.3062095241224628
4.1	0.3495445534159529	0.19918673902221393	0.5536361764509803	0.810441139916797	0.3907380367448227	0.31458001556536275
4.2	0.3583551637322467	0.2052351676880965	0.564010494533755	0.8217199107150861	0.40009415234311374	0.32286719286505466
4.300000000000001	0.36715118119641094	0.21131341838387807	0.5742907778751092	0.832959009193471	0.4094194271754323	0.33114983872753273
4.4	0.3758552388106921	0.21737571610297238	0.5843614119558737	0.843986401554149	0.4186271367211797	0.3393584684602205
4.5	0.38455997556581445	0.22347422027234354	0.5943724613731398	0.8550153443486471	0.4278200986862602	0.34757695714726744
4.6	0.3930724557857847	0.22949538314184648	0.6040318119444833	0.8656223047408753	0.4367833189269313	0.35563114851017297
4.7	0.40149678329766875	0.23549779563258794	0.613508013531226	0.876047959510219	0.4456324851632669	0.36361519726541475
4.800000000000001	0.4098221463574169	0.24147348115398004	0.6227912988879046	0.8862758131556695	0.45435534554098495	0.3715194632376208
4.9	0.41804783390490274	0.2474203383795767	0.6318874904974693	0.8963118047988696	0.46295088561880643	0.3793434352759238
5.	0.42617313576997135	0.25333627203068654	0.6408023906517296	0.9061618529527189	0.47141809241655436	0.3870866027580784
5.1000000000000005	0.43419734265383786	0.25921919280845174	0.6495417816525618	0.9158318557266639	0.4797559543878895	0.3947484555775093
5.2	0.4421197461105975	0.2650670173264287	0.6581114260115576	0.9253276910303949	0.4879634613932155	0.40232848413043565
5.3	0.44993963852884783	0.27087766804366475	0.6665170666481306	0.9346552167759683	0.4960396046727553	0.40982617930306986
5.4	0.45765631311342103	0.2766490731982661	0.6747644270860966	0.9438202710783733	0.5039833768197903	0.41724103245889144
5.5	0.4652690638672242	0.2823791667414497	0.6828592116487455	0.9528286724545603	0.5117937717540665	0.42457253542599105
5.6000000000000005	0.4727771855731878	0.28806588827207547	0.6908071056524228	0.9616862200209438	0.5194697846953599	0.43182018048448867
