# screening: M_eff, kappa = 0.500
# MC samples, -10000000
#
# Columns: T/lambda, eta/T^3, {lower, upper, omni}
1.0000    5.314943e+00    5.314943e+00    5.314943e+00    5.314943e+00
1.2759    6.016534e+00    6.016534e+00    6.016534e+00    6.016534e+00
1.5517    6.789217e+00    6.789217e+00    6.789217e+00    6.789217e+00
1.8276    7.579291e+00    7.579291e+00    7.579291e+00    7.579291e+00
2.1034    8.341788e+00    8.341788e+00    8.341788e+00    8.341788e+00
2.3793    9.069920e+00    9.069920e+00    9.069920e+00    9.069920e+00
2.6552    9.757033e+00    9.757033e+00    9.757033e+00    9.757033e+00
2.9310    1.041185e+01    1.041185e+01    1.041185e+01    1.041185e+01
3.2069    1.103135e+01    1.103135e+01    1.103135e+01    1.103135e+01
3.4828    1.161673e+01    1.161673e+01    1.161673e+01    1.161673e+01
3.7586    1.217498e+01    1.217498e+01    1.217498e+01    1.217498e+01
4.0345    1.270426e+01    1.270426e+01    1.270426e+01    1.270426e+01
4.3103    1.320962e+01    1.320962e+01    1.320962e+01    1.320962e+01
4.5862    1.369008e+01    1.369008e+01    1.369008e+01    1.369008e+01
4.8621    1.414895e+01    1.414895e+01    1.414895e+01    1.414895e+01
5.1379    1.459081e+01    1.459081e+01    1.459081e+01    1.459081e+01
5.4138    1.501445e+01    1.501445e+01    1.501445e+01    1.501445e+01
5.6897    1.542181e+01    1.542181e+01    1.542181e+01    1.542181e+01
5.9655    1.581347e+01    1.581347e+01    1.581347e+01    1.581347e+01
6.2414    1.619134e+01    1.619134e+01    1.619134e+01    1.619134e+01
6.5172    1.655458e+01    1.655458e+01    1.655458e+01    1.655458e+01
6.7931    1.690630e+01    1.690630e+01    1.690630e+01    1.690630e+01
7.0690    1.724812e+01    1.724812e+01    1.724812e+01    1.724812e+01
7.3448    1.757683e+01    1.757683e+01    1.757683e+01    1.757683e+01
7.6207    1.789726e+01    1.789726e+01    1.789726e+01    1.789726e+01
7.8966    1.820692e+01    1.820692e+01    1.820692e+01    1.820692e+01
8.1724    1.850700e+01    1.850700e+01    1.850700e+01    1.850700e+01
8.4483    1.880130e+01    1.880130e+01    1.880130e+01    1.880130e+01
8.7241    1.908603e+01    1.908603e+01    1.908603e+01    1.908603e+01
9.0000    1.936382e+01    1.936382e+01    1.936382e+01    1.936382e+01
