# GJ, eta w/ only 2->2 processes
# Nf = 0, Lambda/Tc=1.000
# screening: htl
# 1-fnc basis (Legendre)
# MC samples, -100000
#
# T,       eta/T^3
1.00000000, 0.265638, 0.174355, 0.503643, 1.84483
2.00000000, 0.869391, 0.344251, 1.6462, 3.11631
3.00000000, 1.59325, 0.818923, 2.65693, 4.07352
4.00000000, 2.33146, 1.35447, 3.83141, 5.5383
5.00000000, 2.8999, 1.69656, 4.43181, 5.94858
6.00000000, 3.40849, 1.99682, 4.77393, 6.3838
7.00000000, 3.6688, 2.36997, 5.63644, 7.26494
8.00000000, 3.98327, 2.80768, 5.92844, 8.24213
9.00000000, 4.65594, 3.24722, 6.34295, 9.05893
