1.	0.12339433223134187	0.053954932874253604	0.24943547962121154	0.14521206667202288	0.10813225279534246
1.1	0.10486595588066595	0.04727955835761642	0.23585050363368615	0.12498067286261318	0.09056464750924173
1.2	0.09318894559707613	0.04281735324894321	0.2220746218055058	0.11202865437101267	0.07962131673453055
1.3	0.09158186873911275	0.04255334150570085	0.22462839808141769	0.11071849470276515	0.07765296832256381
1.4	0.09366480818174883	0.043791881984672126	0.232250294460521	0.11362277162055347	0.07900403725746595
1.5	0.09910886677171325	0.04647600421388002	0.2456428789995189	0.12043957902858808	0.08331107385101286
1.6	0.10462321110192474	0.04910994446241294	0.2573482087934462	0.12721271382109162	0.0877679246702584
1.7000000000000002	0.11179696455291033	0.052464834736299995	0.2716912964856586	0.13589168786052264	0.09369340078809658
1.8	0.11979944926360113	0.056168393413521256	0.286859872089982	0.14547612349658476	0.10038035832558412
1.9	0.12821160150851346	0.06003696222003568	0.30202373518766606	0.15546178974600872	0.1074726155925533
2.	0.13656942205801834	0.06386403155248035	0.31625919850385953	0.16529017857991957	0.11457791014430631
2.1	0.1462826628602695	0.0683174852351231	0.33294548063928175	0.1766688234766433	0.12287730756680891
2.2	0.1559729095633932	0.07276006713951179	0.34897739876939343	0.18792924677038667	0.13121375844789998
2.3	0.16734503562390005	0.07799353911241125	0.3682284173444022	0.20112311530597649	0.1410224622756066
2.4000000000000004	0.17736636963649882	0.08261014048984779	0.3840572091934205	0.212601376214263	0.14974973095403796
2.5	0.18846941496973255	0.087749318928737	0.40188306861586715	0.22528641309410596	0.1594460848059597
2.6	0.20111086022645647	0.09362865053220375	0.42264416147809347	0.23971311147560861	0.17050374512096134
2.7	0.21235595329968143	0.09888702717387379	0.44020025913297056	0.2523787017946713	0.1804373515208411
2.8	0.22352027141021555	0.10414157054004225	0.45743124386831296	0.2648576192079955	0.190359109206649
2.9000000000000004	0.23577724082835774	0.1099436148634568	0.47677611530220265	0.27853790228251946	0.20126997391488496
3.	0.2485078628100904	0.1160098137225731	0.49697730882402785	0.2926795548500251	0.2126468030151304
3.1	0.2601630714247346	0.12162100655566577	0.5149940320374479	0.30545936468225493	0.22316380904053376
3.2	0.2716884319047751	0.1272214438972565	0.532792370727069	0.31799658036186673	0.23362732441513553
3.3000000000000003	0.2830610260645346	0.13280340062418225	0.5503762716011523	0.3302666802033874	0.24401675685569116
3.4000000000000004	0.2960323239664983	0.1391930964223801	0.5711697650699772	0.34430927682218276	0.2558448254892491
3.5	0.30894277914281526	0.1456167571448173	0.5919632585388018	0.3581834736323718	0.26768421408934717
3.6	0.3217707202620124	0.15206727268122003	0.6127567520076268	0.37186584178926524	0.27951581808802867
3.7	0.33449567382836315	0.15853780271772827	0.6335502454764516	0.38533477813899253	0.29132135105526896
3.8000000000000003	0.34709836418188716	0.16502177673689578	0.6543437389452764	0.39857050521850296	0.3030833446989753
3.9000000000000004	0.35956071349835034	0.17151289401769043	0.6751372324141012	0.4115550712555638	0.3147851488649875
4.	0.37186584178926524	0.17800512363549387	0.6959307258829259	0.42427235016876275	0.3264109315370769
